Signal Legend:

Key        Signal Name
-904      0      0     
-903      0      0     
-902      0      0     
-901      0      0     
-900      0      0     
-899      0      0     
-898      0      0     
-897      0      0     
-896      0      0     
-895      0      0     
-894      0      0     
-893      0      0     
-892      0      0     
-891      0      0     
-890      0      0     
-889      0      0     
-888      0      0     
-887      0      0     
-886      0      0     
-885      0      0     
-884      0      0     
-883      0      0     
-882      0      0     
-881      0      0     
-880      0      0     
-879      0      0     
-878      0      0     
-877      0      0     
-876      0      0     
-875      0      0     
-874      0      0     
-873      0      0     
-872      0      0     
-871      0      0     
-870      0      0     
-869      0      0     
-868      0      0     
-867      0      0     
-866      0      0     
-865      0      0     
-864      0      0     
-863      0      0     
-862      0      0     
-861      0      0     
-860      0      0     
-859      0      0     
-858      0      0     
-857      0      0     
-856      0      0     
-855      0      0     
-854      0      0     
-853      0      0     
-852      0      0     
-851      0      0     
-850      0      0     
-849      0      0     
-848      0      0     
-847      0      0     
-846      0      0     
-845      0      0     
-844      0      0     
-843      0      0     
-842      0      0     
-841      0      0     
-840      0      0     
-839      0      0     
-838      0      0     
-837      0      0     
-836      0      0     
-835      0      0     
-834      0      0     
-833      0      0     
-832      0      0     
-831      0      0     
-830      0      0     
-829      0      0     
-828      0      0     
-827      0      0     
-826      0      0     
-825      0      0     
-824      0      0     
-823      0      0     
-822      0      0     
-821      0      0     
-820      0      0     
-819      0      0     
-818      0      0     
-817      0      0     
-816      0      0     
-815      0      0     
-814      0      0     
-813      0      0     
-812      0      0     
-811      0      0     
-810      0      0     
-809      0      0     
-808      0      0     
-807      0      0     
-806      0      0     
-805      0      0     
-804      0      0     
-803      0      0     
-802      0      0     
-801      0      0     
-800      0      0     
-799      0      0     
-798      0      0     
-797      0      0     
-796      0      0     
-795      0      0     
-794      0      0     
-793      0      0     
-792      0      0     
-791      0      0     
-790      0      0     
-789      0      0     
-788      0      0     
-787      0      0     
-786      0      0     
-785      0      0     
-784      0      0     
-783      0      0     
-782      0      0     
-781      0      0     
-780      0      0     
-779      0      0     
-778      0      0     
-777      0      0     
-776      0      0     
-775      0      0     
-774      0      0     
-773      0      0     
-772      0      0     
-771      0      0     
-770      0      0     
-769      0      0     
-768      0      0     
-767      0      0     
-766      0      0     
-765      0      0     
-764      0      0     
-763      0      0     
-762      0      0     
-761      0      0     
-760      0      0     
-759      0      0     
-758      0      0     
-757      0      0     
-756      0      0     
-755      0      0     
-754      0      0     
-753      0      0     
-752      0      0     
-751      0      0     
-750      0      0     
-749      0      0     
-748      0      0     
-747      0      0     
-746      0      0     
-745      0      0     
-744      0      0     
-743      0      0     
-742      0      0     
-741      0      0     
-740      0      0     
-739      0      0     
-738      0      0     
-737      0      0     
-736      0      0     
-735      0      0     
-734      0      0     
-733      0      0     
-732      0      0     
-731      0      0     
-730      0      0     
-729      0      0     
-728      0      0     
-727      0      0     
-726      0      0     
-725      0      0     
-724      0      0     
-723      0      0     
-722      0      0     
-721      0      0     
-720      0      0     
-719      0      0     
-718      0      0     
-717      0      0     
-716      0      0     
-715      0      0     
-714      0      0     
-713      0      0     
-712      0      0     
-711      0      0     
-710      0      0     
-709      0      0     
-708      0      0     
-707      0      0     
-706      0      0     
-705      0      0     
-704      0      0     
-703      0      0     
-702      0      0     
-701      0      0     
-700      0      0     
-699      0      0     
-698      0      0     
-697      0      0     
-696      0      0     
-695      0      0     
-694      0      0     
-693      0      0     
-692      0      0     
-691      0      0     
-690      0      0     
-689      0      0     
-688      0      0     
-687      0      0     
-686      0      0     
-685      0      0     
-684      0      0     
-683      0      0     
-682      0      0     
-681      0      0     
-680      0      0     
-679      0      0     
-678      0      0     
-677      0      0     
-676      0      0     
-675      0      0     
-674      0      0     
-673      0      0     
-672      0      0     
-671      0      0     
-670      0      0     
-669      0      0     
-668      0      0     
-667      0      0     
-666      0      0     
-665      0      0     
-664      0      0     
-663      0      0     
-662      0      0     
-661      0      0     
-660      0      0     
-659      0      0     
-658      0      0     
-657      0      0     
-656      0      0     
-655      0      0     
-654      0      0     
-653      0      0     
-652      0      0     
-651      0      0     
-650      0      0     
-649      0      0     
-648      0      0     
-647      0      0     
-646      0      0     
-645      0      0     
-644      0      0     
-643      0      0     
-642      0      0     
-641      0      0     
-640      0      0     
-639      0      0     
-638      0      0     
-637      0      0     
-636      0      0     
-635      0      0     
-634      0      0     
-633      0      0     
-632      0      0     
-631      0      0     
-630      0      0     
-629      0      0     
-628      0      0     
-627      0      0     
-626      0      0     
-625      0      0     
-624      0      0     
-623      0      0     
-622      0      0     
-621      0      0     
-620      0      0     
-619      0      0     
-618      0      0     
-617      0      0     
-616      0      0     
-615      0      0     
-614      0      0     
-613      0      0     
-612      0      0     
-611      0      0     
-610      0      0     
-609      0      0     
-608      0      0     
-607      0      0     
-606      0      0     
-605      0      0     
-604      0      0     
-603      0      0     
-602      0      0     
-601      0      0     
-600      0      0     
-599      0      0     
-598      0      0     
-597      0      0     
-596      0      0     
-595      0      0     
-594      0      0     
-593      0      0     
-592      0      0     
-591      0      0     
-590      0      0     
-589      0      0     
-588      0      0     
-587      0      0     
-586      0      0     
-585      0      0     
-584      0      0     
-583      0      0     
-582      0      0     
-581      0      0     
-580      0      0     
-579      0      0     
-578      0      0     
-577      0      0     
-576      0      0     
-575      0      0     
-574      0      0     
-573      0      0     
-572      0      0     
-571      0      0     
-570      0      0     
-569      0      0     
-568      0      0     
-567      0      0     
-566      0      0     
-565      0      0     
-564      0      0     
-563      0      0     
-562      0      0     
-561      0      0     
-560      0      0     
-559      0      0     
-558      0      0     
-557      0      0     
-556      0      0     
-555      0      0     
-554      0      0     
-553      0      0     
-552      0      0     
-551      0      0     
-550      0      0     
-549      0      0     
-548      0      0     
-547      0      0     
-546      0      0     
-545      0      0     
-544      0      0     
-543      0      0     
-542      0      0     
-541      0      0     
-540      0      0     
-539      0      0     
-538      0      0     
-537      0      0     
-536      0      0     
-535      0      0     
-534      0      0     
-533      0      0     
-532      0      0     
-531      0      0     
-530      0      0     
-529      0      0     
-528      0      0     
-527      0      0     
-526      0      0     
-525      0      0     
-524      0      0     
-523      0      0     
-522      0      0     
-521      0      0     
-520      0      0     
-519      0      0     
-518      0      0     
-517      0      0     
-516      0      0     
-515      0      0     
-514      0      0     
-513      0      0     
-512      0      0     
-511      0      0     
-510      0      0     
-509      0      0     
-508      0      0     
-507      0      0     
-506      0      0     
-505      0      0     
-504      0      0     
-503      0      0     
-502      0      0     
-501      0      0     
-500      0      0     
-499      0      0     
-498      0      0     
-497      0      0     
-496      0      0     
-495      0      0     
-494      0      0     
-493      0      0     
-492      0      0     
-491      0      0     
-490      0      0     
-489      0      0     
-488      0      0     
-487      0      0     
-486      0      0     
-485      0      0     
-484      0      0     
-483      0      0     
-482      0      0     
-481      0      0     
-480      0      0     
-479      0      0     
-478      0      0     
-477      0      0     
-476      0      0     
-475      0      0     
-474      0      0     
-473      0      0     
-472      0      0     
-471      0      0     
-470      0      0     
-469      0      0     
-468      0      0     
-467      0      0     
-466      0      0     
-465      0      0     
-464      0      0     
-463      0      0     
-462      0      0     
-461      0      0     
-460      0      0     
-459      0      0     
-458      0      0     
-457      0      0     
-456      0      0     
-455      0      0     
-454      0      0     
-453      0      0     
-452      0      0     
-451      0      0     
-450      0      0     
-449      0      0     
-448      0      0     
-447      0      0     
-446      0      0     
-445      0      0     
-444      0      0     
-443      0      0     
-442      0      0     
-441      0      0     
-440      0      0     
-439      0      0     
-438      0      0     
-437      0      0     
-436      0      0     
-435      0      0     
-434      0      0     
-433      0      0     
-432      0      0     
-431      0      0     
-430      0      0     
-429      0      0     
-428      0      0     
-427      0      0     
-426      0      0     
-425      0      0     
-424      0      0     
-423      0      0     
-422      0      0     
-421      0      0     
-420      0      0     
-419      0      0     
-418      0      0     
-417      0      0     
-416      0      0     
-415      0      0     
-414      0      0     
-413      0      0     
-412      0      0     
-411      0      0     
-410      0      0     
-409      0      0     
-408      0      0     
-407      0      0     
-406      0      0     
-405      0      0     
-404      0      0     
-403      0      0     
-402      0      0     
-401      0      0     
-400      0      0     
-399      0      0     
-398      0      0     
-397      0      0     
-396      0      0     
-395      0      0     
-394      0      0     
-393      0      0     
-392      0      0     
-391      0      0     
-390      0      0     
-389      0      0     
-388      0      0     
-387      0      0     
-386      0      0     
-385      0      0     
-384      0      0     
-383      0      0     
-382      0      0     
-381      0      0     
-380      0      0     
-379      0      0     
-378      0      0     
-377      0      0     
-376      0      0     
-375      0      0     
-374      0      0     
-373      0      0     
-372      0      0     
-371      0      0     
-370      0      0     
-369      0      0     
-368      0      0     
-367      0      0     
-366      0      0     
-365      0      0     
-364      0      0     
-363      0      0     
-362      0      0     
-361      0      0     
-360      0      0     
-359      0      0     
-358      0      0     
-357      0      0     
-356      0      0     
-355      0      0     
-354      0      0     
-353      0      0     
-352      0      0     
-351      0      0     
-350      0      0     
-349      0      0     
-348      0      0     
-347      0      0     
-346      0      0     
-345      0      0     
-344      0      0     
-343      0      0     
-342      0      0     
-341      0      0     
-340      0      0     
-339      0      0     
-338      0      0     
-337      0      0     
-336      0      0     
-335      0      0     
-334      0      0     
-333      0      0     
-332      0      0     
-331      0      0     
-330      0      0     
-329      0      0     
-328      0      0     
-327      0      0     
-326      0      0     
-325      0      0     
-324      0      0     
-323      0      0     
-322      0      0     
-321      0      0     
-320      0      0     
-319      0      0     
-318      0      0     
-317      0      0     
-316      0      0     
-315      0      0     
-314      0      0     
-313      0      0     
-312      0      0     
-311      0      0     
-310      0      0     
-309      0      0     
-308      0      0     
-307      0      0     
-306      0      0     
-305      0      0     
-304      0      0     
-303      0      0     
-302      0      0     
-301      0      0     
-300      0      0     
-299      0      0     
-298      0      0     
-297      0      0     
-296      0      0     
-295      0      0     
-294      0      0     
-293      0      0     
-292      0      0     
-291      0      0     
-290      0      0     
-289      0      0     
-288      0      0     
-287      0      0     
-286      0      0     
-285      0      0     
-284      0      0     
-283      0      0     
-282      0      0     
-281      0      0     
-280      0      0     
-279      0      0     
-278      0      0     
-277      0      0     
-276      0      0     
-275      0      0     
-274      0      0     
-273      0      0     
-272      0      0     
-271      0      0     
-270      0      0     
-269      0      0     
-268      0      0     
-267      0      0     
-266      0      0     
-265      0      0     
-264      0      0     
-263      0      0     
-262      0      0     
-261      0      0     
-260      0      0     
-259      0      0     
-258      0      0     
-257      0      0     
-256      0      0     
-255      0      0     
-254      0      0     
-253      0      0     
-252      0      0     
-251      0      0     
-250      0      0     
-249      0      0     
-248      0      0     
-247      0      0     
-246      0      0     
-245      0      0     
-244      0      0     
-243      0      0     
-242      0      0     
-241      0      0     
-240      0      0     
-239      0      0     
-238      0      0     
-237      0      0     
-236      0      0     
-235      0      0     
-234      0      0     
-233      0      0     
-232      0      0     
-231      0      0     
-230      0      0     
-229      0      0     
-228      0      0     
-227      0      0     
-226      0      0     
-225      0      0     
-224      0      0     
-223      0      0     
-222      0      0     
-221      0      0     
-220      0      0     
-219      0      0     
-218      0      0     
-217      0      0     
-216      0      0     
-215      0      0     
-214      0      0     
-213      0      0     
-212      0      0     
-211      0      0     
-210      0      0     
-209      0      0     
-208      0      0     
-207      0      0     
-206      0      0     
-205      0      0     
-204      0      0     
-203      0      0     
-202      0      0     
-201      0      0     
-200      0      0     
-199      0      0     
-198      0      0     
-197      0      0     
-196      0      0     
-195      0      0     
-194      0      0     
-193      0      0     
-192      0      0     
-191      0      0     
-190      0      0     
-189      0      0     
-188      0      0     
-187      0      0     
-186      0      0     
-185      0      0     
-184      0      0     
-183      0      0     
-182      0      0     
-181      0      0     
-180      0      0     
-179      0      0     
-178      0      0     
-177      0      0     
-176      0      0     
-175      0      0     
-174      0      0     
-173      0      0     
-172      0      0     
-171      0      0     
-170      0      0     
-169      0      0     
-168      0      0     
-167      0      0     
-166      0      0     
-165      0      0     
-164      0      0     
-163      0      0     
-162      0      0     
-161      0      0     
-160      0      0     
-159      0      0     
-158      0      0     
-157      0      0     
-156      0      0     
-155      0      0     
-154      0      0     
-153      0      0     
-152      0      0     
-151      0      0     
-150      0      0     
-149      0      0     
-148      0      0     
-147      0      0     
-146      0      0     
-145      0      0     
-144      0      0     
-143      0      0     
-142      0      0     
-141      0      0     
-140      0      0     
-139      0      0     
-138      0      0     
-137      0      0     
-136      0      0     
-135      0      0     
-134      0      0     
-133      0      0     
-132      0      0     
-131      0      0     
-130      0      0     
-129      0      0     
-128      0      0     
-127      0      0     
-126      0      0     
-125      0      0     
-124      0      0     
-123      0      0     
-122      0      0     
-121      0      0     
-120      0      0     
-119      0      0     
-118      0      0     
-117      0      0     
-116      0      0     
-115      0      0     
-114      0      0     
-113      0      0     
-112      0      0     
-111      0      0     
-110      0      0     
-109      0      0     
-108      0      0     
-107      0      0     
-106      0      0     
-105      0      0     
-104      0      0     
-103      0      0     
-102      0      0     
-101      0      0     
-100      0      0     
-99       0      0     
-98       0      0     
-97       0      0     
-96       0      0     
-95       0      0     
-94       0      0     
-93       0      0     
-92       0      0     
-91       0      0     
-90       0      0     
-89       0      0     
-88       0      0     
-87       0      0     
-86       0      0     
-85       0      0     
-84       0      0     
-83       0      0     
-82       0      0     
-81       0      0     
-80       0      0     
-79       0      0     
-78       0      0     
-77       0      0     
-76       0      0     
-75       0      0     
-74       0      0     
-73       0      0     
-72       0      0     
-71       0      0     
-70       0      0     
-69       0      0     
-68       0      0     
-67       0      0     
-66       0      0     
-65       0      0     
-64       0      0     
-63       0      0     
-62       0      0     
-61       0      0     
-60       0      0     
-59       0      0     
-58       0      0     
-57       0      0     
-56       0      0     
-55       0      0     
-54       0      0     
-53       0      0     
-52       0      0     
-51       0      0     
-50       0      0     
-49       0      0     
-48       0      0     
-47       0      0     
-46       0      0     
-45       0      0     
-44       0      0     
-43       0      0     
-42       0      0     
-41       0      0     
-40       0      0     
-39       0      0     
-38       0      0     
-37       0      0     
-36       0      0     
-35       0      0     
-34       0      0     
-33       0      0     
-32       0      0     
-31       0      0     
-30       0      0     
-29       0      0     
-28       0      0     
-27       0      0     
-26       0      0     
-25       0      0     
-24       0      0     
-23       0      0     
-22       0      0     
-21       0      0     
-20       0      0     
-19       0      0     
-18       0      0     
-17       0      0     
-16       0      0     
-15       0      0     
-14       0      0     
-13       0      0     
-12       0      0     
-11       0      0     
-10       0      0     
-9        0      0     
-8        0      0     
-7        0      0     
-6        0      0     
-5        0      0     
-4        0      0     
-3        224884 -612  
-2        189496 587   
-1        189496 1012  
0         189496 286   
1         189496 -768  
2         189496 -1015 
3         189496 -212  
4         189496 781   
5         189496 912   
6         189496 13    
7         189496 -872  
8         189496 -873  
9         189496 -2    
10        189496 836   
11        189496 786   
12        189496 -149  
13        189496 -934  
14        189496 -776  
15        189496 170   
16        189496 941   
17        189496 689   
18        189496 -392  
19        189496 -1035 
20        189496 -630  
21        189496 434   
22        189496 1021  
23        189496 460   
24        189496 -628  
25        189496 -1050 
26        189496 -406  
27        189496 660   
28        189496 1009  
29        189496 199   
30        16068  -814  
31        16068  -982  
32        16068  -148  
33        16068  822   
34        16068  888   
35        16068  -46   
36        16068  -916  
37        16068  -882  
38        16068  65    
39        16068  953   
40        16068  794   
41        16068  -303  
42        16068  -1064 
43        16068  -744  
44        16068  387   
45        16068  1065  
46        16068  525   
47        16068  -588  
48        16068  -1071 
49        16068  -453  
50        16068  624   
51        16068  1013  
52        16068  264   
53        16068  -776  
54        16068  -1037 
55        16068  -215  
56        16068  838   
57        16068  964   
58        16068  -36   
59        16068  -1001 
60        16068  -923  
61        16068  150   
62        186120 1003  
63        186120 737   
64        186120 -385  
65        186120 -1059 
66        186120 -628  
67        186120 430   
68        186120 967   
69        186120 451   
70        186120 -545  
71        186120 -981  
72        186120 -435  
73        186120 536   
74        186120 964   
75        186120 291   
76        186120 -746  
77        186120 -994  
78        186120 -195  
79        186120 810   
80        186120 912   
81        186120 -88   
82        186120 -969  
83        186120 -830  
84        186120 177   
85        186120 956   
86        186120 665   
87        186120 -389  
88        186120 -981  
89        186120 -619  
90        186120 386   
91        186120 963   
92        186120 468   
93        186120 -559  
94        249812 -984  
95        249812 -424  
96        249812 566   
97        249812 937   
98        249812 242   
99        249812 -719  
100       249812 -955  
101       249812 -207  
102       249812 766   
103       249812 894   
104       249812 -28   
105       249812 -902  
106       249812 -859  
107       249812 88    
108       249812 899   
109       249812 712   
110       249812 -257  
111       249812 -940  
112       249812 -703  
113       249812 248   
114       249812 927   
115       249812 607   
116       249812 -411  
117       249812 -1033 
118       249812 -584  
119       249812 482   
120       249812 1026  
121       249812 389   
122       249812 -678  
123       249812 -1037 
124       249812 -338  
125       249812 678   
126       251328 965   
127       251328 167   
128       251328 -808  
129       251328 -937  
130       251328 -153  
131       251328 773   
132       251328 874   
133       251328 -11   
134       251328 -906  
135       251328 -882  
136       251328 47    
137       251328 943   
138       251328 780   
139       251328 -314  
140       251328 -1054 
141       251328 -724  
142       251328 397   
143       251328 1077  
144       251328 508   
145       251328 -667  
146       251328 -1101 
147       251328 -387  
148       251328 728   
149       251328 1013  
150       251328 122   
151       251328 -881  
152       251328 -968  
153       251328 -53   
154       251328 918   
155       251328 850   
156       251328 -206  
157       251328 -1016 
158       112640 -789  
159       112640 282   
160       112640 1009  
161       112640 606   
162       112640 -491  
163       112640 -1039 
164       112640 -554  
165       112640 501   
166       112640 976   
167       112640 379   
168       112640 -618  
169       112640 -996  
170       112640 -354  
171       112640 631   
172       112640 930   
173       112640 177   
174       112640 -778  
175       112640 -922  
176       112640 -122  
177       112640 774   
178       112640 821   
179       112640 -40   
180       112640 -865  
181       112640 -818  
182       112640 28    
183       112640 856   
184       112640 784   
185       112640 -210  
186       112640 -999  
187       112640 -771  
188       112640 272   
189       112640 1026  
190       90780  624   
191       90780  -520  
192       90780  -1100 
193       90780  -538  
194       90780  593   
195       90780  1082  
196       90780  290   
197       90780  -827  
198       90780  -1055 
199       90780  -182  
200       90780  875   
201       90780  968   
202       90780  -91   
203       90780  -1018 
204       90780  -897  
205       90780  170   
206       90780  1017  
207       90780  722   
208       90780  -385  
209       90780  -1031 
210       90780  -671  
211       90780  370   
212       90780  998   
213       90780  512   
214       90780  -515  
215       90780  -1020 
216       90780  -499  
217       90780  530   
218       90780  991   
219       90780  329   
220       90780  -688  
221       90780  -1032 
222       32768  -305  
223       32768  729   
224       32768  1004  
225       32768  108   
226       32768  -920  
227       32768  -1019 
228       32768  -19   
229       32768  969   
230       32768  885   
231       32768  -238  
232       32768  -1073 
233       32768  -791  
234       32768  315   
235       32768  1026  
236       32768  611   
237       32768  -510  
238       32768  -1064 
239       32768  -547  
240       32768  563   
241       32768  1041  
242       32768  341   
243       32768  -787  
244       32768  -1045 
245       32768  -236  
246       32768  816   
247       32768  938   
248       32768  1     
249       32768  -911  
250       32768  -880  
251       32768  -7    
252       32768  855   
253       32768  807   
254       126616 -144  
255       126616 -950  
256       126616 -820  
257       126616 149   
258       126616 957   
259       126616 730   
260       126616 -369  
261       126616 -1063 
262       126616 -687  
263       126616 463   
264       126616 1079  
265       126616 427   
266       126616 -715  
267       126616 -1060 
268       126616 -312  
269       126616 746   
270       126616 952   
271       126616 86    
272       126616 -847  
273       126616 -929  
274       126616 -65   
275       126616 858   
276       126616 848   
277       126616 -126  
278       126616 -987  
279       126616 -841  
280       126616 205   
281       126616 1030  
282       126616 683   
283       126616 -487  
284       126616 -1103 
285       126616 -557  
286       61788  549   
287       61788  999   
288       61788  345   
289       61788  -661  
290       61788  -987  
291       61788  -343  
292       61788  650   
293       61788  941   
294       61788  180   
295       61788  -802  
296       61788  -959  
297       61788  -116  
298       61788  827   
299       61788  859   
300       61788  -106  
301       61788  -933  
302       61788  -811  
303       61788  143   
304       61788  909   
305       61788  697   
306       61788  -333  
307       61788  -984  
308       61788  -655  
309       61788  361   
310       61788  977   
311       61788  491   
312       61788  -555  
313       61788  -994  
314       61788  -449  
315       61788  557   
316       61788  965   
317       61788  276   
318       69184  -720  
319       69184  -990  
320       69184  -242  
321       69184  773   
322       69184  927   
323       69184  -2    
324       69184  -916  
325       69184  -899  
326       69184  81    
327       69184  940   
328       69184  741   
329       69184  -320  
330       69184  -1020 
331       69184  -695  
332       69184  394   
333       69184  1024  
334       69184  472   
335       69184  -619  
336       69184  -1048 
337       69184  -372  
338       69184  684   
339       69184  956   
340       69184  127   
341       69184  -831  
342       69184  -919  
343       69184  -49   
344       69184  819   
345       69184  768   
346       69184  -132  
347       69184  -871  
348       69184  -740  
349       69184  109   
350       247400 820   
351       247400 660   
352       247400 -232  
353       247400 -908  
354       247400 -684  
355       247400 229   
356       247400 945   
357       247400 615   
358       247400 -476  
359       247400 -1084 
360       247400 -551  
361       247400 571   
362       247400 1062  
363       247400 314   
364       247400 -776  
365       247400 -1019 
366       247400 -242  
367       247400 763   
368       247400 931   
369       247400 56    
370       247400 -865  
371       247400 -916  
372       247400 -50   
373       247400 879   
374       247400 839   
375       247400 -172  
376       247400 -975  
377       247400 -795  
378       247400 214   
379       247400 967   
380       247400 643   
381       247400 -427  
382       56448  -1032 
383       56448  -607  
384       56448  492   
385       56448  1033  
386       56448  379   
387       56448  -710  
388       56448  -1042 
389       56448  -279  
390       56448  759   
391       56448  932   
392       56448  58    
393       56448  -856  
394       56448  -907  
395       56448  -46   
396       56448  861   
397       56448  834   
398       56448  -138  
399       56448  -986  
400       56448  -820  
401       56448  209   
402       56448  1019  
403       56448  673   
404       56448  -473  
405       56448  -1109 
406       56448  -577  
407       56448  554   
408       56448  1057  
409       56448  358   
410       56448  -734  
411       56448  -1048 
412       56448  -281  
413       56448  731   
414       242832 947   
415       242832 87    
416       242832 -823  
417       242832 -891  
418       242832 -90   
419       242832 783   
420       242832 851   
421       242832 -59   
422       242832 -946  
423       242832 -884  
424       242832 127   
425       242832 1030  
426       242832 748   
427       242832 -442  
428       242832 -1107 
429       242832 -633  
430       242832 517   
431       242832 1059  
432       242832 395   
433       242832 -707  
434       242832 -1038 
435       242832 -327  
436       242832 748   
437       242832 966   
438       242832 69    
439       242832 -879  
440       242832 -910  
441       242832 -10   
442       242832 861   
443       242832 775   
444       242832 -162  
445       242832 -906  
446       6584   -763  
447       6584   158   
448       6584   893   
449       6584   673   
450       6584   -330  
451       6584   -999  
452       6584   -655  
453       6584   379   
454       6584   984   
455       6584   502   
456       6584   -548  
457       6584   -1048 
458       6584   -487  
459       6584   594   
460       6584   1061  
461       6584   297   
462       6584   -843  
463       6584   -1091 
464       6584   -184  
465       6584   908   
466       6584   982   
467       6584   -87   
468       6584   -1039 
469       6584   -905  
470       6584   149   
471       6584   1023  
472       6584   761   
473       6584   -396  
474       6584   -1107 
475       6584   -675  
476       6584   458   
477       6584   1065  
478       52576  456   
479       52576  -651  
480       52576  -1041 
481       52576  -388  
482       52576  625   
483       52576  958   
484       52576  229   
485       52576  -716  
486       52576  -958  
487       52576  -247  
488       52576  736   
489       52576  937   
490       52576  42    
491       52576  -912  
492       52576  -936  
493       52576  37    
494       52576  969   
495       52576  809   
496       52576  -297  
497       52576  -1057 
498       52576  -745  
499       52576  358   
500       52576  1019  
501       52576  557   
502       52576  -518  
503       52576  -1051 
504       52576  -527  
505       52576  555   
506       52576  1019  
507       52576  337   
508       52576  -728  
509       52576  -1057 
510       212264 -281  
511       212264 797   
512       212264 1010  
513       212264 32    
514       212264 -999  
515       212264 -984  
516       212264 94    
517       212264 1020  
518       212264 792   
519       212264 -357  
520       212264 -1064 
521       212264 -657  
522       212264 389   
523       212264 934   
524       212264 485   
525       212264 -483  
526       212264 -940  
527       212264 -476  
528       212264 450   
529       212264 919   
530       212264 352   
531       212264 -638  
532       212264 -965  
533       212264 -311  
534       212264 661   
535       212264 936   
536       212264 125   
537       212264 -847  
538       212264 -955  
539       212264 -51   
540       212264 912   
541       212264 851   
542       118528 -219  
543       118528 -1022 
544       118528 -786  
545       118528 278   
546       118528 1041  
547       118528 631   
548       118528 -540  
549       118528 -1101 
550       118528 -530  
551       118528 639   
552       118528 1059  
553       118528 235   
554       118528 -819  
555       118528 -993  
556       118528 -158  
557       118528 813   
558       118528 857   
559       118528 -53   
560       118528 -873  
561       118528 -812  
562       118528 70    
563       118528 833   
564       118528 675   
565       118528 -194  
566       118528 -856  
567       118528 -693  
568       118528 158   
569       118528 854   
570       118528 629   
571       118528 -312  
572       118528 -985  
573       118528 -637  
574       207340 398   
575       207340 1006  
576       207340 453   
577       207340 -618  
578       207340 -1037 
579       207340 -384  
580       207340 660   
581       207340 994   
582       207340 181   
583       207340 -857  
584       207340 -992  
585       207340 -90   
586       207340 894   
587       207340 870   
588       207340 -169  
589       207340 -978  
590       207340 -768  
591       207340 197   
592       207340 896   
593       207340 625   
594       207340 -323  
595       207340 -915  
596       207340 -631  
597       207340 297   
598       207340 922   
599       207340 510   
600       207340 -510  
601       207340 -983  
602       207340 -447  
603       207340 577   
604       207340 949   
605       207340 206   
606       200816 -768  
607       200816 -934  
608       200816 -137  
609       200816 815   
610       200816 836   
611       200816 -103  
612       200816 -923  
613       200816 -808  
614       200816 145   
615       200816 916   
616       200816 680   
617       200816 -332  
618       200816 -1005 
619       200816 -665  
620       200816 390   
621       200816 1003  
622       200816 487   
623       200816 -574  
624       200816 -1051 
625       200816 -439  
626       200816 617   
627       200816 999   
628       200816 246   
629       200816 -769  
630       200816 -987  
631       200816 -195  
632       200816 751   
633       200816 890   
634       200816 36    
635       200816 -857  
636       200816 -877  
637       200816 -13   
638       252180 850   
639       252180 799   
640       252180 -200  
641       252180 -990  
642       252180 -761  
643       252180 292   
644       252180 1024  
645       252180 594   
646       252180 -573  
647       252180 -1071 
648       252180 -495  
649       252180 630   
650       252180 1045  
651       252180 260   
652       252180 -848  
653       252180 -1043 
654       252180 -160  
